10150,(-22.833640351834138, 29.76286729714997)
10160,(-22.833553954844806, 29.762848334064092)
10170,(-22.833467557853222, 29.762829371002297)
10180,(-22.83338116085941, 29.762810407964587)
10190,(-22.833294763863357, 29.76279144495095)
10200,(-22.83320836686506, 29.7627724819614)
10210,(-22.8331219698645, 29.76275351899592)
10220,(-22.833035572861707, 29.762734556054514)
10230,(-22.832949175856676, 29.7627155931372)
10240,(-22.832862778849385, 29.762696630243962)
10250,(-22.83277638183986, 29.762677667374795)
10260,(-22.83268998482808, 29.762658704529713)
10270,(-22.832603587814074, 29.762639741708707)
10280,(-22.832517190797805, 29.762620778911778)
10290,(-22.832430793779295, 29.76260181613893)
10300,(-22.832344396758547, 29.76258285339016)
10310,(-22.832257999735564, 29.762563890665472)
10320,(-22.832171602710318, 29.76254492796485)
10330,(-22.832085205682827, 29.76252596528831)
10340,(-22.831998808653097, 29.76250700263585)
10350,(-22.83191241162114, 29.76248804000747)
10360,(-22.831826014586916, 29.762469077403168)
10370,(-22.83173961755045, 29.762450114822933)
10380,(-22.831653220511747, 29.762431152266778)
10390,(-22.83156682347081, 29.762412189734707)
10400,(-22.831480426427607, 29.762393227226703)
10410,(-22.831394029382164, 29.762374264742785)
10420,(-22.831307632334475, 29.762355302282923)
10430,(-22.83122123528456, 29.76233633984716)
10440,(-22.831134838232384, 29.762317377435465)
10450,(-22.8310484697635, 29.762298565885768)
10460,(-22.83096214417077, 29.762279980616697)
10470,(-22.83087581857587, 29.762261395371198)
10480,(-22.830789492978816, 29.76224281014928)
10490,(-22.830703167379617, 29.762224224950934)
10500,(-22.830616841778255, 29.762205639776166)
10510,(-22.830530516174747, 29.762187054624974)
10520,(-22.830444190569068, 29.762168469497368)
10530,(-22.830357864961247, 29.762149884393327)
10540,(-22.83027153935126, 29.762131299312863)
10550,(-22.830185213739114, 29.762112714255988)
10560,(-22.830098888124827, 29.762094129222678)
10570,(-22.830012562508365, 29.76207554421294)
10580,(-22.82992623688977, 29.762056959226786)
10590,(-22.829839911269, 29.762038374264208)
10600,(-22.829753585646092, 29.76201978932521)
10610,(-22.829667260021015, 29.762001204409778)
10620,(-22.829580934393775, 29.761982619517926)
10630,(-22.829494608764396, 29.761964034649647)
10640,(-22.829408283132857, 29.76194544980494)
10650,(-22.82932195749916, 29.76192686498381)
10660,(-22.829235631863302, 29.761908280186265)
10670,(-22.8291493062253, 29.76188969541229)
10680,(-22.829062980585128, 29.761871110661886)
10690,(-22.828976654942807, 29.761852525935055)
10700,(-22.82889032929834, 29.761833941231803)
10710,(-22.828804003651705, 29.76181535655212)
10720,(-22.828717678002924, 29.76179677189602)
10730,(-22.828631352351973, 29.761778187263484)
10740,(-22.82854502669889, 29.761759602654525)
10750,(-22.828458701043626, 29.761741018069145)
10760,(-22.828372375386213, 29.761722433507327)
10770,(-22.828286049726657, 29.7617038489691)
10780,(-22.82819972406493, 29.761685264454428)
10790,(-22.82811339840107, 29.76166667996334)
10800,(-22.828027072735022, 29.76164809549582)
10810,(-22.82794074706685, 29.761629511051872)
10820,(-22.827854421396506, 29.7616109266315)
10830,(-22.827768095724, 29.761592342234703)
10840,(-22.82768177004935, 29.76157375786148)
10850,(-22.827595444372534, 29.76155517351182)
10860,(-22.827509118693584, 29.761536589185745)
10870,(-22.827422793012452, 29.76151800488323)
10880,(-22.827336467329186, 29.7614994206043)
10890,(-22.827250141643756, 29.761480836348927)
10900,(-22.827163815956162, 29.761462252117134)
10910,(-22.827077490266433, 29.761443667908914)
10920,(-22.82699116457453, 29.761425083724266)
10930,(-22.826904838880484, 29.761406499563183)
10940,(-22.82681851318427, 29.76138791542568)
10950,(-22.82673218748592, 29.761369331311744)
10960,(-22.826645861785394, 29.761350747221375)
10970,(-22.82655953608272, 29.76133216315458)
10980,(-22.8264732103779, 29.76131357911136)
10990,(-22.826386884670907, 29.7612949950917)
11000,(-22.82630055896178, 29.76127641109562)
11010,(-22.82621423325048, 29.761257827123114)
11020,(-22.826127907537032, 29.76123924317417)
11030,(-22.826041581821432, 29.761220659248792)
11040,(-22.825955256103658, 29.76120207534699)
11050,(-22.825868930383752, 29.761183491468756)
11060,(-22.82578260466168, 29.761164907614106)
11070,(-22.82569627893746, 29.761146323783)
11080,(-22.82560995321107, 29.761127739975482)
11090,(-22.825523627482546, 29.761109156191527)
11100,(-22.825437301751847, 29.761090572431147)
11110,(-22.825350976019, 29.761071988694326)
11120,(-22.825264650284005, 29.761053404981087)
11130,(-22.82517832454684, 29.761034821291403)
11140,(-22.825091998807537, 29.7610162376253)
11150,(-22.825005673066066, 29.76099765398276)
11160,(-22.824919347322453, 29.760979070363785)
11170,(-22.82483302157667, 29.76096048676838)
11180,(-22.824746695828736, 29.760941903196546)
11190,(-22.82466037007865, 29.760923319648274)
11200,(-22.824574044326408, 29.760904736123578)
11210,(-22.824487718572012, 29.760886152622444)
11220,(-22.824401392815464, 29.760867569144892)
11230,(-22.824315067056762, 29.76084898569089)
11240,(-22.824228741295897, 29.760830402260464)
11250,(-22.82414241553287, 29.7608118188536)
11260,(-22.82405608976771, 29.760793235470306)
11270,(-22.823969764000374, 29.760774652110577)
11280,(-22.823883438230904, 29.760756068774423)
11290,(-22.823797112459257, 29.76073748546182)
11300,(-22.82371078668547, 29.760718902172798)
11310,(-22.82362446090952, 29.760700318907336)
11320,(-22.823538135131418, 29.760681735665447)
11330,(-22.823451809351166, 29.760663152447115)
11340,(-22.823365483568747, 29.760644569252353)
11350,(-22.823279157784192, 29.760625986081163)
11360,(-22.823192831997464, 29.760607402933527)
11370,(-22.823106506208596, 29.760588819809467)
11380,(-22.82302018041756, 29.76057023670897)
11390,(-22.82293385462437, 29.760551653632035)
11400,(-22.822847528829033, 29.760533070578667)
11410,(-22.822761203031536, 29.760514487548864)
11420,(-22.822674877231897, 29.760495904542626)
11430,(-22.82258855143009, 29.76047732155996)
11440,(-22.822502225626135, 29.76045873860085)
11450,(-22.822415899820008, 29.760440155665307)
11460,(-22.82232957401174, 29.760421572753323)
11470,(-22.82224324820132, 29.760402989864918)
11480,(-22.82215692238874, 29.760384407000068)
11490,(-22.822070596574015, 29.76036582415879)
11500,(-22.82198427075712, 29.76034724134106)
11510,(-22.82189794493809, 29.76032865854691)
11520,(-22.821811619116882, 29.760310075776317)
11530,(-22.821725293293525, 29.760291493029282)
11540,(-22.82163896746803, 29.76027291030582)
11550,(-22.82155264164036, 29.760254327605917)
11560,(-22.821466315810557, 29.76023574492958)
11570,(-22.821379989978585, 29.760217162276803)
11580,(-22.821293664144463, 29.760198579647593)
11590,(-22.821207338308177, 29.760179997041945)
11600,(-22.82112101246974, 29.760161414459855)
11610,(-22.82103468662916, 29.760142831901337)
11620,(-22.82094836078641, 29.76012424936637)
11630,(-22.820862034941516, 29.760105666854976)
11640,(-22.82077570909446, 29.760087084367132)
11650,(-22.820689383245263, 29.76006850190286)
11660,(-22.820603057393896, 29.760049919462148)
11670,(-22.820516731540373, 29.760031337044996)
11680,(-22.82043040568471, 29.76001275465141)
11690,(-22.820344079826885, 29.75999417228138)
11700,(-22.82025775396691, 29.759975589934914)
11710,(-22.82017142810477, 29.75995700761201)
11720,(-22.82008487873231, 29.759938473530855)
11730,(-22.819997807838664, 29.759920051982345)
11740,(-22.819910736942894, 29.759901630457403)
11750,(-22.819823666045018, 29.759883208956012)
11760,(-22.81973659514501, 29.75986478747818)
11770,(-22.819649524242898, 29.759846366023908)
11780,(-22.81956245333866, 29.75982794459319)
11790,(-22.819475382432305, 29.75980952318604)
11800,(-22.819388311523834, 29.75979110180244)
11810,(-22.819301240613257, 29.7597726804424)
11820,(-22.81921416970054, 29.75975425910592)
11830,(-22.81912709878573, 29.759735837792995)
11840,(-22.81904002786878, 29.759717416503623)
11850,(-22.818952956949737, 29.75969899523782)
11860,(-22.81886588602856, 29.75968057399557)
11870,(-22.818778815105276, 29.759662152776876)
11880,(-22.818691744179862, 29.75964373158173)
11890,(-22.81860467325234, 29.75962531041015)
11900,(-22.81851760232269, 29.75960688926213)
11910,(-22.81843053139094, 29.75958846813766)
11920,(-22.818343460457058, 29.759570047036743)
11930,(-22.81825638952107, 29.759551625959393)
11940,(-22.818169318582957, 29.759533204905598)
11950,(-22.81808224764273, 29.759514783875353)
11960,(-22.817995176700386, 29.75949636286866)
11970,(-22.817908105755933, 29.75947794188553)
11980,(-22.81782103480935, 29.759459520925958)
11990,(-22.817733963860658, 29.75944109998993)
12000,(-22.817646892909845, 29.759422679077467)
12010,(-22.817559821956916, 29.759404258188564)
12020,(-22.81747275100187, 29.75938583732321)
12030,(-22.817385680044712, 29.759367416481407)
12040,(-22.817298609085423, 29.75934899566317)
12050,(-22.817211538124027, 29.759330574868482)
12060,(-22.817124467160514, 29.75931215409734)
12070,(-22.817037396194884, 29.759293733349757)
12080,(-22.816950325227136, 29.759275312625743)
12090,(-22.816863254257278, 29.75925689192527)
12100,(-22.81677618328529, 29.75923847124835)
12110,(-22.81668911231119, 29.759220050594987)
12120,(-22.816602041334978, 29.759201629965172)
12130,(-22.81651497035665, 29.75918320935892)
12140,(-22.8164278993762, 29.759164788776214)
12150,(-22.816340828393635, 29.75914636821707)
12160,(-22.81629440051589, 29.759084895391812)
12170,(-22.81627506800179, 29.758994721065317)
12180,(-22.816255735436958, 29.75890454676442)
12190,(-22.816236402821406, 29.758814372489127)
12200,(-22.81621707015512, 29.758724198239424)
12210,(-22.816197737438113, 29.758634024015343)
12220,(-22.816178404670378, 29.758543849816842)
12230,(-22.81615907185192, 29.758453675643956)
12240,(-22.816139738982727, 29.75836350149666)
12250,(-22.81612040606281, 29.75827332737497)
12260,(-22.81610107309216, 29.75818315327887)
12270,(-22.8160817400708, 29.758092979208392)
12280,(-22.8160624069987, 29.758002805163493)
12290,(-22.81604307387588, 29.757912631144215)
12300,(-22.81602374070233, 29.75782245715052)
12310,(-22.816004407478054, 29.75773228318243)
12320,(-22.815985074203056, 29.757642109239942)
12330,(-22.815965740877328, 29.757551935323047)
12340,(-22.81594640750087, 29.757461761431774)
12350,(-22.81592707407369, 29.757371587566084)
12360,(-22.815907740595787, 29.757281413726012)
12370,(-22.815888407067156, 29.757191239911524)
12380,(-22.8158690734878, 29.75710106612265)
12390,(-22.815849739857715, 29.757010892359368)
12400,(-22.815830406176907, 29.756920718621696)
12410,(-22.81581107244537, 29.756830544909608)
12420,(-22.815791738663115, 29.756740371223145)
12430,(-22.815772404830128, 29.75665019756226)
12440,(-22.815753070946418, 29.756560023926994)
12450,(-22.815733737011982, 29.75646985031732)
12460,(-22.81571440302682, 29.756379676733257)
12470,(-22.815695068990927, 29.756289503174784)
12480,(-22.815675734904314, 29.756199329641927)
12490,(-22.815656400766976, 29.756109156134652)
12500,(-22.815637035483668, 29.756019023530133)
12510,(-22.815617390292715, 29.755929258845736)
12520,(-22.81559774505151, 29.75583949418723)
12530,(-22.81557809976002, 29.75574972955462)
12540,(-22.81555845441827, 29.75565996494791)
12550,(-22.815538809026258, 29.755570200367092)
12560,(-22.81551916358398, 29.755480435812167)
12570,(-22.815499518091432, 29.75539067128314)
12580,(-22.815479872548625, 29.75530090678002)
12590,(-22.81546022695554, 29.755211142302777)
12600,(-22.8154405813122, 29.755121377851438)
12610,(-22.81542093561859, 29.755031613425995)
12620,(-22.815401289874714, 29.754941849026448)
12630,(-22.815381644080574, 29.754852084652796)
12640,(-22.81536199823617, 29.754762320305037)
12650,(-22.815342352341503, 29.754672555983177)
12660,(-22.815322706396568, 29.754582791687216)
12670,(-22.815303060401373, 29.75449302741716)
12680,(-22.81528341435591, 29.754403263172986)
12690,(-22.81526376826017, 29.754313498954712)
12700,(-22.81524412211418, 29.754223734762327)
12710,(-22.81522447591792, 29.75413397059584)
12720,(-22.81520482967139, 29.754044206455255)
12730,(-22.8151851833746, 29.753954442340564)
12740,(-22.815165537027546, 29.753864678251773)
12750,(-22.815145890630223, 29.753774914188867)
12760,(-22.81512624418264, 29.753685150151874)
12770,(-22.815106597684785, 29.75359538614076)
12780,(-22.815086951136674, 29.75350562215555)
12790,(-22.8150673045383, 29.753415858196238)
12800,(-22.815047657889654, 29.75332609426282)
12810,(-22.815028011190748, 29.7532363303553)
12820,(-22.81500836444158, 29.753146566473674)
12830,(-22.814988717642144, 29.753056802617944)
12840,(-22.814969070792444, 29.75296703878812)
12850,(-22.81494942389248, 29.752877274984183)
12860,(-22.81492977694225, 29.752787511206144)
12870,(-22.81491012994176, 29.752697747453997)
12880,(-22.814890482891002, 29.752607983727763)
12890,(-22.814870835789982, 29.752518220027408)
12900,(-22.814851188638706, 29.752428456352973)
12910,(-22.81483154143716, 29.75233869270442)
12920,(-22.814811894185347, 29.752248929081755)
12930,(-22.81476249046594, 29.75217400671369)
12940,(-22.81470033396379, 29.75210544492928)
12950,(-22.814638177432307, 29.752036883207445)
12960,(-22.814576020871513, 29.75196832154819)
12970,(-22.814513864281395, 29.751899759951517)
12980,(-22.814451707661952, 29.75183119841741)
12990,(-22.81438955101318, 29.751762636945884)
13000,(-22.8143273943351, 29.751694075536932)
13010,(-22.81426523762768, 29.751625514190557)
13020,(-22.81420308089094, 29.751556952906746)
13030,(-22.81414092412489, 29.75148839168552)
13040,(-22.814078767329512, 29.75141983052687)
13050,(-22.8140166105048, 29.751351269430792)
13060,(-22.813954453650783, 29.75128270839729)
13070,(-22.813892296767435, 29.751214147426367)
13080,(-22.813830139854762, 29.751145586518003)
13090,(-22.81376798291278, 29.75107702567222)
13100,(-22.813705825941465, 29.75100846488902)
13110,(-22.81364366894083, 29.750939904168376)
13120,(-22.813581511910872, 29.7508713435103)
13130,(-22.813519354851593, 29.750802782914803)
13140,(-22.813457197762997, 29.75073422238189)
13150,(-22.813395040645077, 29.75066566191154)
13160,(-22.813332883497832, 29.750597101503764)
13170,(-22.81327072632128, 29.750528541158562)
13180,(-22.8132085691154, 29.75045998087593)
13190,(-22.81314641188019, 29.750391420655863)
13200,(-22.81308425461567, 29.75032286049838)
13210,(-22.81302209732183, 29.75025430040345)
13220,(-22.812959939998667, 29.750185740371105)
13230,(-22.812897782646175, 29.750117180401315)
13240,(-22.812835625264384, 29.750048620494113)
13250,(-22.81277346785325, 29.749980060649474)
13260,(-22.812711310412805, 29.7499115008674)
13270,(-22.812649152943045, 29.749842941147904)
13280,(-22.812586995443965, 29.74977438149097)
13290,(-22.812524837915557, 29.749705821896605)
13300,(-22.812462680357832, 29.74963726236481)
13310,(-22.8124005227708, 29.749568702895584)
13320,(-22.812338365154435, 29.749500143488927)
13330,(-22.812276207508756, 29.749431584144837)
13340,(-22.81221404983376, 29.74936302486332)
13350,(-22.81215189212944, 29.749294465644365)
13360,(-22.8120897343958, 29.74922590648798)
13370,(-22.812027576632854, 29.74915734739417)
13380,(-22.811965418840582, 29.749088788362915)
13390,(-22.811903261018983, 29.749020229394223)
13400,(-22.811841103168067, 29.7489516704881)
13410,(-22.811778945287855, 29.748883111644552)
13420,(-22.81171678737831, 29.748814552863575)
13430,(-22.811654629439442, 29.748745994145143)
13440,(-22.81159247147126, 29.74867743548929)
13450,(-22.811530313473757, 29.74860887689601)
13460,(-22.81146815544695, 29.74854031836529)
13470,(-22.811405997390814, 29.74847175989713)
13480,(-22.811343839305362, 29.748403201491538)
13490,(-22.81128168119059, 29.748334643148503)
13500,(-22.811219523046503, 29.74826608486804)
13510,(-22.811157364873104, 29.748197526650145)
13520,(-22.811095206670384, 29.748128968494807)
13530,(-22.811033048438343, 29.74806041040203)
13540,(-22.810970890177003, 29.747991852371833)
13550,(-22.810908731886325, 29.747923294404185)
13560,(-22.810846573566337, 29.747854736499097)
13570,(-22.810784415217032, 29.747786178656572)
13580,(-22.810722256838417, 29.74771762087662)
13590,(-22.810660098430485, 29.74764906315923)
13600,(-22.810597939993233, 29.74758050550439)
13610,(-22.810535781526674, 29.747511947912137)
13620,(-22.81047362303079, 29.74744339038242)
13630,(-22.810411464505588, 29.74737483291527)
13640,(-22.810349305951085, 29.74730627551069)
13650,(-22.81028714736725, 29.74723771816866)
13660,(-22.810224988754115, 29.747169160889193)
13670,(-22.81016283011165, 29.74710060367229)
13680,(-22.810100671439884, 29.747032046517962)
13690,(-22.81003851273879, 29.746963489426168)
13700,(-22.809976354008384, 29.74689493239695)
13710,(-22.80991419524867, 29.74682637543029)
13720,(-22.809852036459645, 29.746757818526195)
13730,(-22.80978987764129, 29.74668926168464)
13740,(-22.809727718793635, 29.746620704905673)
13750,(-22.809665559916656, 29.74655214818924)
13760,(-22.80960340101037, 29.746483591535373)
13770,(-22.809541242074758, 29.746415034944064)
13780,(-22.809479083109853, 29.746346478415326)
13790,(-22.80941692411562, 29.746277921949133)
13800,(-22.809354765092074, 29.746209365545493)
13810,(-22.809292606039218, 29.746140809204423)
13820,(-22.809230446957052, 29.74607225292591)
13830,(-22.809168287845562, 29.74600369670995)
13840,(-22.80910612870476, 29.745935140556536)
13850,(-22.809043969534656, 29.745866584465695)
13860,(-22.80898181033523, 29.745798028437402)
13870,(-22.808919651106493, 29.745729472471666)
13880,(-22.808857491848453, 29.745660916568497)
13890,(-22.808795332561083, 29.745592360727876)
13900,(-22.80873317324441, 29.745523804949805)
13910,(-22.808671013898433, 29.7454552492343)
13920,(-22.808608854523136, 29.745386693581345)
13930,(-22.808546695118515, 29.74531813799094)
13940,(-22.80848453568459, 29.745249582463096)
13950,(-22.808422376221365, 29.745181026997813)
13960,(-22.808360216728815, 29.74511247159507)
13970,(-22.808298057206954, 29.745043916254893)
13980,(-22.80823589765579, 29.744975360977268)
13990,(-22.808173738075315, 29.7449068057622)
14000,(-22.808111578465514, 29.74483825060967)
14010,(-22.808049418826418, 29.744769695519707)
14020,(-22.807987259158, 29.74470114049229)
14030,(-22.807925099460274, 29.744632585527423)
14040,(-22.807862939733237, 29.744564030625117)
14050,(-22.807800779976898, 29.744495475785367)
14060,(-22.807738620191238, 29.744426921008156)
14070,(-22.807676460376264, 29.74435836629351)
14080,(-22.807614300532, 29.744289811641412)
14090,(-22.807552140658405, 29.744221257051862)
14100,(-22.807489980755502, 29.74415270252486)
14110,(-22.807427820823296, 29.74408414806041)
14120,(-22.80736566086178, 29.74401559365853)
14130,(-22.807303500870947, 29.743947039319178)
14140,(-22.807241340850812, 29.743878485042387)
14150,(-22.807179180801374, 29.74380993082815)
14160,(-22.80711702072262, 29.743741376676454)
14170,(-22.80705486061454, 29.743672822587307)
14180,(-22.806992700477174, 29.743604268560723)
14190,(-22.806930540310486, 29.743535714596675)
14200,(-22.80686838011449, 29.74346716069517)
14210,(-22.806806219889186, 29.74339860685623)
14220,(-22.80674405963458, 29.743330053079838)
14230,(-22.806681899350657, 29.743261499365985)
14240,(-22.80661973903743, 29.743192945714686)
14250,(-22.8065575786949, 29.743124392125935)
14260,(-22.806495418323053, 29.74305583859973)
14270,(-22.8064332579219, 29.74298728513607)
14280,(-22.80637109749144, 29.742918731734974)
14290,(-22.806308937031673, 29.742850178396406)
14300,(-22.806246776542597, 29.742781625120383)
14310,(-22.806184616024204, 29.74271307190692)
14320,(-22.806122455476515, 29.742644518756006)
14330,(-22.806060294899517, 29.742575965667626)
14340,(-22.805998134293212, 29.742507412641796)
14350,(-22.805935973657597, 29.742438859678515)
14360,(-22.80587381299268, 29.742370306777776)
14370,(-22.805811652298445, 29.742301753939582)
14380,(-22.805749491574918, 29.74223320116394)
14390,(-22.80568733082207, 29.742164648450842)
14400,(-22.80562517003992, 29.742096095800278)
14410,(-22.805563009228468, 29.742027543212266)
14420,(-22.80550084838771, 29.741958990686808)
14430,(-22.805438687517643, 29.74189043822388)
14440,(-22.80537652661826, 29.741821885823498)
14450,(-22.80531436568959, 29.74175333348567)
14460,(-22.805252204731598, 29.741684781210374)
14470,(-22.805190043744307, 29.741616228997618)
14480,(-22.805127882727707, 29.74154767684741)
14490,(-22.80506572168181, 29.74147912475976)
14500,(-22.8050035606066, 29.74141057273463)
14510,(-22.804941399502084, 29.741342020772052)
14520,(-22.804879238368272, 29.74127346887203)
14530,(-22.80481707720514, 29.741204917034526)
14540,(-22.804754916012705, 29.74113636525957)
14550,(-22.804692754790985, 29.74106781354717)
14560,(-22.80463059353994, 29.7409992618973)
14570,(-22.8045684322596, 29.74093071030997)
14580,(-22.804506352505943, 29.7408624598927)
14590,(-22.80444429311228, 29.74079428481446)
14600,(-22.804382233689637, 29.740726109798324)
14610,(-22.80432017423801, 29.74065793484428)
14620,(-22.804258114757403, 29.74058975995233)
14630,(-22.804196055247804, 29.740521585122472)
14640,(-22.80413399570923, 29.74045341035471)
14650,(-22.804071936141675, 29.74038523564905)
14660,(-22.804009876545134, 29.74031706100547)
14670,(-22.80394781691961, 29.740248886423988)
14680,(-22.803885757265107, 29.740180711904603)
14690,(-22.803823697581613, 29.740112537447317)
14700,(-22.80376163786914, 29.740044363052107)
14710,(-22.80369957812769, 29.73997618871901)
14720,(-22.80363751835726, 29.739908014447995)
14730,(-22.80357545855784, 29.73983984023907)
14740,(-22.803513398729436, 29.73977166609224)
14750,(-22.803451338872055, 29.7397034920075)
14760,(-22.803389278985705, 29.739635317984856)
14770,(-22.80332721907035, 29.7395671440243)
14780,(-22.803265159126028, 29.73949897012583)
14790,(-22.803203099152725, 29.739430796289465)
14800,(-22.803141039150432, 29.73936262251518)
14810,(-22.803078979119164, 29.739294448802983)
14820,(-22.803016919058916, 29.739226275152884)
14830,(-22.80295485896969, 29.739158101564875)
14840,(-22.802892798851477, 29.739089928038954)
14850,(-22.80283073870429, 29.73902175457512)
14860,(-22.802768678528114, 29.738953581173377)
14870,(-22.802706618322958, 29.73888540783373)
14880,(-22.802644558088826, 29.738817234556155)
14890,(-22.802582497825718, 29.73874906134069)
14900,(-22.802520437533623, 29.738680888187297)
14910,(-22.802458377212552, 29.738612715096)
14920,(-22.802396316862502, 29.738544542066787)
14930,(-22.802334256483466, 29.73847636909967)
14940,(-22.802272196075453, 29.738408196194637)
14950,(-22.80221013563846, 29.738340023351693)
14960,(-22.802148075172493, 29.738271850570836)
14970,(-22.802086014677545, 29.73820367785206)
14980,(-22.80202395415362, 29.738135505195373)
14990,(-22.801961893600712, 29.73806733260077)
15000,(-22.801899833018823, 29.737999160068263)
15010,(-22.80183777240795, 29.737930987597842)
15020,(-22.801775711768112, 29.737862815189498)
15030,(-22.801713651099295, 29.737794642843248)
15040,(-22.80165159040149, 29.737726470559082)
15050,(-22.801589529674708, 29.737658298337)
15060,(-22.801527468918955, 29.737590126176993)
15070,(-22.801465408134217, 29.73752195407909)
15080,(-22.801403347320505, 29.737453782043264)
15090,(-22.80134128647781, 29.737385610069513)
15100,(-22.80127922560614, 29.73731743815786)
15110,(-22.8012171647055, 29.737249266308282)
15120,(-22.801155103775876, 29.737181094520793)
15130,(-22.80109304281727, 29.737112922795387)
15140,(-22.80103098182969, 29.737044751132064)
15150,(-22.800968920813133, 29.73697657953082)
15160,(-22.80090685976761, 29.736908407991663)
15170,(-22.8008447986931, 29.73684023651459)
15180,(-22.80078273758961, 29.736772065099597)
15190,(-22.800720676457143, 29.736703893746686)
15200,(-22.800658615295703, 29.736635722455855)
15210,(-22.80059655410529, 29.73656755122711)
15220,(-22.8005344928859, 29.73649938006045)
15230,(-22.80047243163753, 29.73643120895587)
15240,(-22.80041037036018, 29.736363037913367)
15250,(-22.800348309053867, 29.736294866932955)
15260,(-22.800286247718567, 29.73622669601461)
15270,(-22.800224186354296, 29.736158525158356)
15280,(-22.800162124961048, 29.736090354364176)
15290,(-22.800100063538828, 29.73602218363208)
15300,(-22.800038002087625, 29.73595401296206)
15310,(-22.799975940607442, 29.735885842354122)
15320,(-22.7999138790983, 29.73581767180826)
15330,(-22.79985181756017, 29.735749501324484)
15340,(-22.79978975599307, 29.73568133090279)
15350,(-22.799727694397003, 29.735613160543167)
15360,(-22.79966563277195, 29.73554499024563)
15370,(-22.79960357111792, 29.735476820010163)
15380,(-22.799541509434924, 29.735408649836778)
15390,(-22.799479447722955, 29.735340479725465)
15400,(-22.799417385982007, 29.735272309676237)
15410,(-22.799355324212083, 29.735204139689085)
15420,(-22.799293262413183, 29.73513596976401)
15430,(-22.799231200585314, 29.73506779990101)
15440,(-22.799169138728477, 29.7349996301001)
15450,(-22.79910707684266, 29.734931460361253)
15460,(-22.799045014927867, 29.734863290684487)
15470,(-22.7989829529841, 29.734795121069798)
15480,(-22.798920891011367, 29.73472695151718)
15490,(-22.798858829009653, 29.734658782026646)
15500,(-22.798796766978974, 29.73459061259818)
15510,(-22.798734704919312, 29.734522443231796)
15520,(-22.798672642830685, 29.73445427392748)
15530,(-22.798610580713085, 29.734386104685246)
15540,(-22.798548518566513, 29.73431793550509)
15550,(-22.79848645639096, 29.734249766387)
15560,(-22.798424394186437, 29.73418159733098)
15570,(-22.798362331952948, 29.734113428337047)
15580,(-22.79830026969048, 29.73404525940518)
15590,(-22.79823820739904, 29.733977090535387)
15600,(-22.798176145078635, 29.733908921727668)
15610,(-22.79811408272925, 29.73384075298203)
15620,(-22.798052020350898, 29.73377258429846)
15630,(-22.797989957943575, 29.733704415676957)
15640,(-22.79792789550728, 29.733636247117538)
15650,(-22.79786583304201, 29.733568078620184)
15660,(-22.797803770547773, 29.733499910184893)
15670,(-22.79774170802456, 29.733431741811696)
15680,(-22.797679645472375, 29.73336357350055)
15690,(-22.797617582891228, 29.73329540525149)
15700,(-22.7975555202811, 29.733227237064494)
15710,(-22.797493457642016, 29.73315906893957)
15720,(-22.797431394973948, 29.733090900876718)
15730,(-22.797369332276904, 29.733022732875938)
15740,(-22.797307269550902, 29.73295456493723)
15750,(-22.79724520679593, 29.732886397060593)
15760,(-22.797183144011985, 29.732818229246018)
15770,(-22.797121081199073, 29.732750061493515)
15780,(-22.797059018357185, 29.73268189380309)
15790,(-22.796996955486325, 29.732613726174726)
15800,(-22.796934892586496, 29.732545558608436)
15810,(-22.796872829657705, 29.732477391104215)
15820,(-22.79681076669994, 29.732409223662057)
15830,(-22.796748703713202, 29.732341056281967)
15840,(-22.796686640697505, 29.732272888963955)
15850,(-22.796624577652832, 29.732204721708012)
15860,(-22.79656251457919, 29.732136554514124)
15870,(-22.79650045147658, 29.73206838738231)
15880,(-22.796438388345003, 29.732000220312568)
15890,(-22.79637632518445, 29.73193205330488)
15900,(-22.79631426199493, 29.73186388635927)
15910,(-22.79625219877645, 29.73179571947573)
15920,(-22.796190135528995, 29.731727552654256)
15930,(-22.79612807225258, 29.73165938589484)
15940,(-22.79606600894719, 29.731591219197494)
15950,(-22.79600394561283, 29.73152305256221)
15960,(-22.795941882249505, 29.73145488598901)
15970,(-22.79587981885721, 29.731386719477854)
15980,(-22.79581775543594, 29.73131855302877)
15990,(-22.795755691985722, 29.73125038664175)
16000,(-22.79569362850653, 29.7311822203168)
16010,(-22.795631564998356, 29.731114054053915)
16020,(-22.79556950146123, 29.731045887853085)
16030,(-22.795507437895136, 29.73097772171433)
16040,(-22.795445374300073, 29.73090955563763)
16050,(-22.795383310676037, 29.730841389623)
16060,(-22.79532124702304, 29.730773223670433)
16070,(-22.795259183341077, 29.730705057779932)
16080,(-22.795197119630142, 29.730636891951484)
16090,(-22.795135055890242, 29.730568726185105)
16100,(-22.79507299212138, 29.730500560480795)
16110,(-22.795010928323546, 29.73043239483854)
16120,(-22.794948864496757, 29.73036422925835)
16130,(-22.79488680064099, 29.73029606374022)
16140,(-22.794824736756265, 29.73022789828415)
16150,(-22.794762672842573, 29.73015973289015)
16160,(-22.794700608899912, 29.73009156755821)
16170,(-22.79463854492829, 29.730023402288328)
16180,(-22.794576480927695, 29.7299552370805)
16190,(-22.79451441689814, 29.72988707193474)
16200,(-22.794452352839613, 29.729818906851044)
16210,(-22.794390288752133, 29.729750741829406)
16220,(-22.794328224635674, 29.72968257686982)
16230,(-22.79426616049026, 29.7296144119723)
